uid,day,prompt,category
t0010@sreflect,2024-02-09 21:52:32.519,"Reflecting on a recent day, can you spot a pattern that links your screen time and sleep routine, and how might you tweak it for better rest?",sleep
t0010@sreflect,2024-02-09 21:52:32.519,Your increased screen time seems to be squeezing out your Z's. What's one night routine to adopt for better sleep tonight?,sleep
t0010@sreflect,2024-02-09 21:52:32.519,"Reflecting on a recent day, can you spot a pattern that links your screen time and sleep routine, and how might you tweak it for better rest?",sleep
t0012@sreflect,2024-02-09 21:57:00.964,"Reflecting on your digital habits, what's one book you've wanted to read but haven't started yet?",digital_habits
t0012@sreflect,2024-02-09 21:57:00.964,You've been spending more time at home lately. Can you think of a healthy new habit to start there?,sleep
t0012@sreflect,2024-02-09 21:57:00.964,"Reflecting on your digital habits, what's one book you've wanted to read but haven't started yet?",digital_habits
t0013@sreflect,2024-02-09 22:37:24.062,Seems like your phone's become quieter recently. How do you plan to re-engage with your social circle today?,social_interaction
t0013@sreflect,2024-02-09 22:37:24.062,"Noticing you're spending more time at home, could exploring a new route for a walk add a spark of novelty to your day?",physical_fitness
t0013@sreflect,2024-02-09 22:37:24.062,Seems like your phone's become quieter recently. How do you plan to re-engage with your social circle today?,social_interaction
t0007@sreflect,2024-02-09 23:43:19.622,Your digital habits look quite dynamic! Could refining your screen time routine help with sleep or enhance tomorrow's productivity?,sleep
t0007@sreflect,2024-02-09 23:43:19.622,Noticed fewer outings and diminished walking lately. Which activities can align with your fitness goals while also enjoying the outdoors?,physical_fitness
t0007@sreflect,2024-02-09 23:43:19.622,Your digital habits look quite dynamic! Could refining your screen time routine help with sleep or enhance tomorrow's productivity?,sleep
t0009@sreflect,2024-02-09 23:24:24.510,You're exploring more places lately! How do exploring new locations influence your mood?,physical_fitness
t0009@sreflect,2024-02-09 23:24:24.510,"Exploring new spots, nice! Reflect on one place you visited recently and one way it uplifted your mood.",physical_fitness
t0009@sreflect,2024-02-09 23:24:24.510,You're exploring more places lately! How do exploring new locations influence your mood?,physical_fitness
t0003@sreflect,2024-02-10 00:34:43.296,"Reflecting on recent changes, how can swapping digital chatter for real-world convos enhance your well-being?",social_interaction
t0003@sreflect,2024-02-10 00:34:43.296,"Reflecting on recent changes, how can swapping digital chatter for real-world convos enhance your well-being?",social_interaction
t0003@sreflect,2024-02-10 00:34:43.296,"Reflecting on recent changes, how can swapping digital chatter for real-world convos enhance your well-being?",social_interaction
t0016@sreflect,2024-02-10 20:17:31.020,"Describe the personal milestone that gave you the biggest boost this week, and how has it shaped your outlook? Keep thriving on your journey!",physical_fitness
t0016@sreflect,2024-02-10 20:17:31.020,Reflect on a moment this week when you felt a sense of accomplishment. How has that shaped your outlook? Appreciate your resilience!,social_interaction
t0016@sreflect,2024-02-10 20:17:31.020,"Describe the personal milestone that gave you the biggest boost this week, and how has it shaped your outlook? Keep thriving on your journey!",physical_fitness
t0002@sreflect,2024-02-10 21:16:56.789,Reflect on a moment this week that brought a smile to your face. What can you learn from it? Thanks for sharing your light!,sleep
t0002@sreflect,2024-02-10 21:16:56.789,"Reflect on a decision this week that led to a positive turn, and why it felt significant to you. Thanks for sharing, keep going!",physical_fitness
t0002@sreflect,2024-02-10 21:16:56.789,Reflect on a moment this week that brought a smile to your face. What can you learn from it? Thanks for sharing your light!,sleep
t0003@sreflect,2024-02-10 21:04:25.819,Reflect on a recent resilient moment this week—how did that shape your perspective? Thanks for sharing your journey!,social_interaction
t0003@sreflect,2024-02-10 21:04:25.819,Reflect on how a recent academic challenge has honed your problem-solving skills. Thanks for sharing your journey!,sleep
t0003@sreflect,2024-02-10 21:04:25.819,"Reflecting on recent changes, how can swapping digital chatter for real-world convos enhance your well-being?",social_interaction
t0007@sreflect,2024-02-10 21:15:34.138,"Reflect on a study session that really clicked this week. Why do you think it went so well? Thanks for sharing, keep up the great work!",physical_fitness
t0007@sreflect,2024-02-10 21:15:34.138,Reflect on the ways you've paced your studies and social time this week. How can tweaking this balance benefit next week's goals? Thanks for sharing your journey!,sleep
t0007@sreflect,2024-02-10 21:15:34.138,"Reflect on a study session that really clicked this week. Why do you think it went so well? Thanks for sharing, keep up the great work!",physical_fitness
t0008@sreflect,2024-02-10 21:12:00.026,Reflect on a challenge you overcame this week; how did it contribute to your sense of accomplishment? Cheers to your fortitude!,physical_fitness
t0008@sreflect,2024-02-10 21:12:00.026,Reflect on a challenge from this week that you turned into a learning moment. What's your takeaway? Cheers for your insights!,sleep
t0008@sreflect,2024-02-10 21:12:00.026,Reflect on a challenge you overcame this week; how did it contribute to your sense of accomplishment? Cheers to your fortitude!,physical_fitness
t0004@sreflect,2024-02-10 21:12:42.565,"Reflect on a class or discussion from the past week that sparked new insights; how will you apply them? Keep exploring, you're doing great!",social_interaction
t0004@sreflect,2024-02-10 21:12:42.565,"Reflect on a challenge you overcame this week and how it has equipped you for future hurdles. Thanks for sharing, keep soaring!",physical_fitness
t0004@sreflect,2024-02-10 21:12:42.565,"Reflect on a class or discussion from the past week that sparked new insights; how will you apply them? Keep exploring, you're doing great!",social_interaction
t0006@sreflect,2024-02-10 21:08:56.292,Reflect on a challenging task this week and how you tackled it. Thanks for sharing—keep shining!,sleep
t0006@sreflect,2024-02-10 21:08:56.292,Reflect on a recent challenge you overcame. How did it boost your confidence? Thanks for sharing your journey!,physical_fitness
t0006@sreflect,2024-02-10 21:08:56.292,Reflect on a challenging task this week and how you tackled it. Thanks for sharing—keep shining!,sleep
t0005@sreflect,2024-02-10 22:17:10.627,"Reflect on a recent hurdle in an academic or personal project this week. What was a key takeaway for you, and how might it shape your next steps? Keep shining!",physical_fitness
t0005@sreflect,2024-02-10 22:17:10.627,Reflect on a class this week that sparked your curiosity and describe how it might shape your future discussions. Thanks for sharing your journey!,physical_fitness
t0005@sreflect,2024-02-10 22:17:10.627,"Reflect on a recent hurdle in an academic or personal project this week. What was a key takeaway for you, and how might it shape your next steps? Keep shining!",physical_fitness
t0012@sreflect,2024-02-10 22:36:07.759,"Share a breakthrough moment from this week that made you proud, followed by a high-five to yourself for making it happen!",physical_fitness
t0012@sreflect,2024-02-10 22:36:07.759,How did overcoming a recent challenge enrich your understanding of resilience this week? Keep up your insightful reflections!,social_interaction
t0012@sreflect,2024-02-10 22:36:07.759,"Share a breakthrough moment from this week that made you proud, followed by a high-five to yourself for making it happen!",physical_fitness
t0010@sreflect,2024-02-10 23:00:14.990,"How did mastering your schedule this week directly impact your personal goals, and what's one tweak to try for next week? Remember, every small step counts!",physical_fitness
t0010@sreflect,2024-02-10 23:00:14.990,"What's one resilience skill you leaned on this week, and how did it help navigate your challenges? Remember, your growth is commendable. Keep going!",physical_fitness
t0010@sreflect,2024-02-10 23:00:14.990,"How did mastering your schedule this week directly impact your personal goals, and what's one tweak to try for next week? Remember, every small step counts!",physical_fitness
