,Unnamed: 0.1,Unnamed: 0,data,day,uid,week_per_uid,sentiment,phase,top_emotion,top_emotion_score,all_top_emotions
95,506,540,"Today was a relatively relaxed day, which I enjoy. I was also relatively productive in learning some coding.",2024-03-16,t0004@sreflect,7,0.7506,generic,joy,0.9024272561073303,"[('joy', 0.9024272561073303), ('admiration', 0.0627593994140625), ('approval', 0.04869268462061882)]"
96,517,552,Today I got my first certificate in Java programming. Score!,2024-03-17,t0004@sreflect,7,0.0,generic,excitement,0.5823312997817993,"[('excitement', 0.5823312997817993), ('joy', 0.3482135832309723), ('admiration', 0.10069890320301056)]"
97,524,559,"I got to expend a lot of creative energy today, which I think was a good thing. I have my final therapy appointment tomorrow, so I hope it's productive.",2024-03-18,t0004@sreflect,7,0.8773,generic,optimism,0.8939498066902161,"[('optimism', 0.8939498066902161), ('admiration', 0.40088874101638794), ('desire', 0.1353558450937271)]"
98,535,570,"Today I got my certificate in Java Programming II, so I felt like today was a productive day.",2024-03-19,t0004@sreflect,7,0.4144,generic,joy,0.6617064476013184,"[('joy', 0.6617064476013184), ('excitement', 0.2183464616537094), ('approval', 0.12371446937322617)]"
99,542,577,"Today, I learned that I might be able to get an internship! But it might be hard to get transportation, so I will have to figure things out.",2024-03-20,t0004@sreflect,7,-0.2244,generic,optimism,0.5309668183326721,"[('optimism', 0.5309668183326721), ('realization', 0.17288212478160858), ('approval', 0.1473647654056549)]"
100,552,587,"Today, I got to video call my significant other. I was really glad to connect with him, and I am proud of myself for asking what I needed.",2024-03-21,t0004@sreflect,8,0.8016,generic,pride,0.3960549831390381,"[('pride', 0.3960549831390381), ('joy', 0.39288681745529175), ('admiration', 0.2214261144399643)]"
101,561,596,I enjoyed picking up a card and chocolate for a friend today. I also started learning how to use spaCy and it's very cool.,2024-03-22,t0004@sreflect,8,0.8439,generic,joy,0.8940253853797913,"[('joy', 0.8940253853797913), ('admiration', 0.1858127862215042), ('approval', 0.08010104298591614)]"
102,570,605,Today was a very relaxing day indoors. I am glad it is finally snowing.,2024-03-23,t0004@sreflect,8,0.7574,generic,joy,0.8512450456619263,"[('joy', 0.8512450456619263), ('approval', 0.07242565602064133), ('relief', 0.06281057745218277)]"
103,583,618,"Today was a pretty solid day, but I am ready to start classes tomorrow.",2024-03-24,t0004@sreflect,8,0.6858,generic,excitement,0.37096548080444336,"[('excitement', 0.37096548080444336), ('approval', 0.2222798764705658), ('joy', 0.13835352659225464)]"
104,8,42,"I have recently reached out to one of my friends in high school, but there is no one really left at Dartmouth I could catch up with except C and I don't think we have anything in common anymore . Also, I forgot her birthday and I don't remember enough to do anything now and it'd just be awkward.",2024-02-02,t0005@sreflect,1,-0.3506,contextual,embarrassment,0.5076361894607544,"[('embarrassment', 0.5076361894607544), ('disappointment', 0.288808137178421), ('annoyance', 0.149656742811203)]"
105,11,45,I enjoy working with the pedigrees in my biology class and considering more complex gene crosses. I'm interested to learn how these principals relate to actual diseases and also other factors that contribute to the genotype/phenotype ratios not coming out as expected. I could probably find some articles to specifically read about this or go and read some unassigned chapters of the textbook.,2024-02-03,t0005@sreflect,1,0.7096,contextual,joy,0.6896318197250366,"[('joy', 0.6896318197250366), ('excitement', 0.37073999643325806), ('curiosity', 0.1069825291633606)]"
106,18,52,I could try asking one of my housemates to get a meal with me or texting someone to check in. i don't really have anyone I can text that I'm not already texting. I could try to make better friends with people in my classes but I don't really know how I'd do that.,2024-02-04,t0005@sreflect,1,0.4588,contextual,confusion,0.3615608215332031,"[('confusion', 0.3615608215332031), ('optimism', 0.1744019091129303), ('neutral', 0.12917163968086243)]"
107,22,56,"There wasn't much shift as really I was just going to class. Going to Sanborn for a while was interesting and I should try going there more. i enjoyed meeting with the genetic counseling, that definitely shifted my perspective of what I can do in my career, the research aspect was very exciting and eye opening to me.",2024-02-05,t0005@sreflect,1,0.9095,contextual,joy,0.7325601577758789,"[('joy', 0.7325601577758789), ('excitement', 0.4294843375682831), ('admiration', 0.14756782352924347)]"
108,28,62,"I could start actually journaling again. that is something that would probably be good for me. Or drawing , I think I made drawing unfun by being too much of a perfectionist about it. Journaling and doing it with nice handwriting so I enjoy it would be a good thing to bring back and also handwriting some of my stories. I enjoyed doing that in high school and I should get a new notebook for it. Also doing more yoga outside of just my yoga class would be good.",2024-02-06,t0005@sreflect,1,0.9627,contextual,joy,0.895171582698822,"[('joy', 0.895171582698822), ('admiration', 0.12849028408527374), ('approval', 0.10395660996437073)]"
109,40,74,"On Monday I talked to person from my cancer scholars group who is in the same concentration I am, so that is cool. K and I keep trying to hang out but it hasn't worked out due to scheduling. I ran into him today and he does seem actually interested in talking to me and interacting with me which I really appreciate. Also, I enjoy working with Ainsley in the lab. I wonder if they talk like that with everyone or if we have special connection. I like to think that we have a special connection.",2024-02-07,t0005@sreflect,1,0.9764,contextual,joy,0.5840163230895996,"[('joy', 0.5840163230895996), ('admiration', 0.3342790901660919), ('disappointment', 0.10216768085956573)]"
110,58,92,I enjoy talking with my coworker in my lab and hanging out with people in my sorority so my social vibes are good,2024-02-08,t0005@sreflect,1,0.7269,contextual,joy,0.9144697189331055,"[('joy', 0.9144697189331055), ('admiration', 0.05664001405239105), ('amusement', 0.03785039111971855)]"
111,62,96,I don't know anyone who'd want to go to the gym with me and I don't really think I'd want to start going.,2024-02-09,t0005@sreflect,2,0.2177,contextual,disapproval,0.8280039429664612,"[('disapproval', 0.8280039429664612), ('neutral', 0.1263517439365387), ('annoyance', 0.08603981882333755)]"
112,78,112,I think I need to be better about managing my time because that's my biggest problem and I don't do things over time so they end up being done last minute.,2024-02-10,t0005@sreflect,2,0.0516,contextual,desire,0.19878821074962616,"[('desire', 0.19878821074962616), ('approval', 0.141851544380188), ('neutral', 0.11888991296291351)]"
113,85,119,"I really enjoyed doing bandiegrams today and talking to a larger variety of people in the band itself instead of just one or two. Hanging out with my ekt siblings was a lot of fun and I hope we do more things like that in the future, I'm very happy I joined the house. I think it's also been good for me to spend more time at the library and do my studying there instead of at home.",2024-02-11,t0005@sreflect,2,0.961,contextual,joy,0.9112224578857422,"[('joy', 0.9112224578857422), ('optimism', 0.18151257932186127), ('admiration', 0.07502995431423187)]"
114,92,126,"Well, I typically don't call anyone except my boyfriend in the first place. Texting is good but sometimes it stresses me out especially with K. I don't know what he wants from me. I need to not think about him so much.",2024-02-12,t0005@sreflect,2,-0.3612,contextual,disappointment,0.3351455330848694,"[('disappointment', 0.3351455330848694), ('sadness', 0.19637688994407654), ('neutral', 0.09594529867172241)]"
115,116,150,"I usually really enjoy having face to face conversations with people. for the most part, I leave them feeling better. occasionally I get anxious about something and I feel worse, but for the most part I want to have more face to face conversations.",2024-02-14,t0005@sreflect,2,0.3903,contextual,desire,0.40817078948020935,"[('desire', 0.40817078948020935), ('joy', 0.30788880586624146), ('annoyance', 0.05229811370372772)]"
116,135,169,"i don't think it's quite the same. I'd rather meet and talk to people in person but it's hard to figure out. having dinner with k today just kind of made me sad because of how disengaged he was, but that's not his fault. it still brought my energy down though.",2024-02-15,t0005@sreflect,2,-0.0549,contextual,sadness,0.7950310707092285,"[('sadness', 0.7950310707092285), ('disappointment', 0.21440796554088593), ('neutral', 0.03861432150006294)]"
117,163,197,figuring out my group project this week was nice. i enjoyed connecting with those people and I think I contributed a solid amount.,2024-02-17,t0005@sreflect,3,0.7717,contextual,joy,0.8984753489494324,"[('joy', 0.8984753489494324), ('admiration', 0.1764126569032669), ('approval', 0.0697677806019783)]"
118,178,212,i think digital communication is good though sometimes it stresses me out with people I don't know well. it really made me feel good that k said he was happy to spend time with me and of course I always love hearing from b. I think it's weird I'm talking to p more again but I don't know.,2024-02-18,t0005@sreflect,3,0.624,contextual,love,0.8380677103996277,"[('love', 0.8380677103996277), ('confusion', 0.21561898291110992), ('approval', 0.10771496593952179)]"
119,194,228,"i am just walking more because I need to walk around more places, though it probably is good exercise. i do like going on walks and it's something I should find time for more especially when the weather is good.",2024-02-19,t0005@sreflect,3,0.8074,contextual,approval,0.4179079234600067,"[('approval', 0.4179079234600067), ('love', 0.3157661557197571), ('admiration', 0.152650848031044)]"
120,202,236,i like taking the yoga class and it definitely has benefitted me this term and inspired me to do more yoga and calisthenics on my off term.,2024-02-20,t0005@sreflect,3,0.8779,contextual,approval,0.44960862398147583,"[('approval', 0.44960862398147583), ('admiration', 0.34806573390960693), ('love', 0.24737636744976044)]"
121,219,253,"I'm happy my screen usage is down, I'm trying to live more in the moment and put down my phone more.",2024-02-21,t0005@sreflect,3,0.5719,contextual,joy,0.6989967823028564,"[('joy', 0.6989967823028564), ('approval', 0.09018470346927643), ('desire', 0.06307825446128845)]"
122,234,268,"I haven't visited new spots recently really except Rockefeller. i really like the natural light in there and noisiness, makes it a good study spot.",2024-02-22,t0005@sreflect,3,0.8155,contextual,admiration,0.46716681122779846,"[('admiration', 0.46716681122779846), ('love', 0.3937910497188568), ('approval', 0.22940708696842194)]"
123,250,284,I've just really been tired lateky and needing rest and sad so I stay at home.,2024-02-23,t0005@sreflect,4,-0.7414,contextual,sadness,0.8346326351165771,"[('sadness', 0.8346326351165771), ('disappointment', 0.10408397763967514), ('neutral', 0.055263519287109375)]"
124,256,290,I've been doing more studying this week that I am proud of. I'm hoping it will help me to do better on my final exam in bio.,2024-02-24,t0005@sreflect,4,0.8885,contextual,optimism,0.9034022092819214,"[('optimism', 0.9034022092819214), ('admiration', 0.17641505599021912), ('desire', 0.15345562994480133)]"
125,266,300,i haven't done any running at all it makes my chest hurt.,2024-02-25,t0005@sreflect,4,-0.5267,contextual,sadness,0.5854917168617249,"[('sadness', 0.5854917168617249), ('disappointment', 0.2204332798719406), ('neutral', 0.10214145481586456)]"
