,Unnamed: 0,data,day,uid,data_test,Q3_question,Q3_response
587,587,"{""Q3: Balancing some quiet dorm time with a pop-in at friends' seems like a good mix this afternoon. 👍 or not?"":""👍"",""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1707428111.912;1707428119.188"",""__user_triggered__"":""false""}",2024-02-08 16:35:19.188,t0004@sreflect,"{""Q3: Balancing some quiet dorm time with a pop-in at friends' seems like a good mix this afternoon. 👍 or not?"": '👍', '__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1707428111.912;1707428119.188', '__user_triggered__': 'false'}",Balancing some quiet dorm time with a pop-in at friends' seems like a good mix this afternoon. 👍 or not?,👍
588,588,"{""__name__"":""weekday_nudge_afternoon"",""Q3: Afternoon study spot conversations seem like a change of pace from the dorm's quiet! 👍 or not your thing? 👎"":""👎"",""RespTime_0"":""1707427763.363;1707427767.664"",""__user_triggered__"":""false""}",2024-02-08 16:29:27.664,t0007@sreflect,"{'__name__': 'weekday_nudge_afternoon', ""Q3: Afternoon study spot conversations seem like a change of pace from the dorm's quiet! 👍 or not your thing? 👎"": '👎', 'RespTime_0': '1707427763.363;1707427767.664', '__user_triggered__': 'false'}",Afternoon study spot conversations seem like a change of pace from the dorm's quiet! 👍 or not your thing? 👎,👎
589,589,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1707427808,418;1707427812,373"",""__user_triggered__"":""false"",""Q3: Caught you being quite the homebody this afternoon! 🏠🤓"":""👍""}",2024-02-08 16:30:12.375,t0011@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1707427808,418;1707427812,373', '__user_triggered__': 'false', 'Q3: Caught you being quite the homebody this afternoon! 🏠🤓': '👍'}",Caught you being quite the homebody this afternoon! 🏠🤓,👍
590,590,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1707426917.036;1707426919.709"",""Q3: Hope you're having a great afternoon!"":""👍"",""__user_triggered__"":""false""}",2024-02-08 16:15:19.710,t0016@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1707426917.036;1707426919.709', ""Q3: Hope you're having a great afternoon!"": '👍', '__user_triggered__': 'false'}",Hope you're having a great afternoon!,👍
592,592,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1707430324.581;1707430328.565"",""Q3: Looks like staying put in one spot this afternoon kept you focused and connected!"":""👍"",""__user_triggered__"":""false""}",2024-02-08 17:12:08.565,t0006@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1707430324.581;1707430328.565', 'Q3: Looks like staying put in one spot this afternoon kept you focused and connected!': '👍', '__user_triggered__': 'false'}",Looks like staying put in one spot this afternoon kept you focused and connected!,👍
593,593,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1707431404.211;1707431437.223"",""__user_triggered__"":""false"",""Q3: Chatted with someone at your study spot this afternoon, didn't you?"":""👎""}",2024-02-08 17:30:37.226,t0013@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1707431404.211;1707431437.223', '__user_triggered__': 'false', ""Q3: Chatted with someone at your study spot this afternoon, didn't you?"": '👎'}","Chatted with someone at your study spot this afternoon, didn't you?",👎
648,648,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1707510606.442;1707510610.870"",""Q3: A friendly catch-up at a pal's dorm must have been a highlight of the afternoon."":""👎"",""__user_triggered__"":""false""}",2024-02-09 15:30:10.871,t0004@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1707510606.442;1707510610.870', ""Q3: A friendly catch-up at a pal's dorm must have been a highlight of the afternoon."": '👎', '__user_triggered__': 'false'}",A friendly catch-up at a pal's dorm must have been a highlight of the afternoon.,👎
650,650,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1707510604.479;1707510607.396"",""__user_triggered__"":""false"",""Q3: A little bit of dorm livin' paired with social app time can make an afternoon feel sociable yet cozy!"":""👍""}",2024-02-09 15:30:07.395,t0002@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1707510604.479;1707510607.396', '__user_triggered__': 'false', ""Q3: A little bit of dorm livin' paired with social app time can make an afternoon feel sociable yet cozy!"": '👍'}",A little bit of dorm livin' paired with social app time can make an afternoon feel sociable yet cozy!,👍
651,651,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1707510744.551;1707510746.853"",""Q3: Social and communication apps probably made keeping in touch a breeze this afternoon! 👍👎"":""👍"",""__user_triggered__"":""false""}",2024-02-09 15:32:26.852,t0005@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1707510744.551;1707510746.853', 'Q3: Social and communication apps probably made keeping in touch a breeze this afternoon! 👍👎': '👍', '__user_triggered__': 'false'}",Social and communication apps probably made keeping in touch a breeze this afternoon! 👍👎,👍
652,652,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1707511419.109;1707511423.553"",""Q3: Balanced some chats with solo screen time this afternoon, I bet!"":""👍"",""__user_triggered__"":""false""}",2024-02-09 15:43:43.552,t0010@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1707511419.109;1707511423.553', 'Q3: Balanced some chats with solo screen time this afternoon, I bet!': '👍', '__user_triggered__': 'false'}","Balanced some chats with solo screen time this afternoon, I bet!",👍
653,653,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1707511377.108;1707511385.576"",""Q3: Enjoyed some quality time in your favorite spot on campus this afternoon, it seems! 👍 or 👎"":""👎"",""__user_triggered__"":""false""}",2024-02-09 15:43:05.575,t0012@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1707511377.108;1707511385.576', 'Q3: Enjoyed some quality time in your favorite spot on campus this afternoon, it seems! 👍 or 👎': '👎', '__user_triggered__': 'false'}","Enjoyed some quality time in your favorite spot on campus this afternoon, it seems! 👍 or 👎",👎
654,654,"{""Q3: Keeping things simple at one go-to place this afternoon could have made focusing a breeze."":""👍"",""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1707510879.205;1707510886.362"",""__user_triggered__"":""false""}",2024-02-09 15:34:46.361,t0003@sreflect,"{'Q3: Keeping things simple at one go-to place this afternoon could have made focusing a breeze.': '👍', '__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1707510879.205;1707510886.362', '__user_triggered__': 'false'}",Keeping things simple at one go-to place this afternoon could have made focusing a breeze.,👍
655,655,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1707511851.791;1707511855.032"",""Q3: Afternoon study sessions with a side of socializing seem to be your jam!📚🗣️👍 or 👎?"":""👎"",""__user_triggered__"":""false""}",2024-02-09 15:50:55.032,t0007@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1707511851.791;1707511855.032', 'Q3: Afternoon study sessions with a side of socializing seem to be your jam!📚🗣️👍 or 👎?': '👎', '__user_triggered__': 'false'}",Afternoon study sessions with a side of socializing seem to be your jam!📚🗣️👍 or 👎?,👎
656,656,"{""__name__"":""weekday_nudge_afternoon"",""Q3: Checking in - your afternoon might've had you enjoy a bit of screen-free time."":""👍"",""RespTime_0"":""1707512879,966;1707512887,416"",""__user_triggered__"":""false""}",2024-02-09 16:08:07.415,t0008@sreflect,"{'__name__': 'weekday_nudge_afternoon', ""Q3: Checking in - your afternoon might've had you enjoy a bit of screen-free time."": '👍', 'RespTime_0': '1707512879,966;1707512887,416', '__user_triggered__': 'false'}",Checking in - your afternoon might've had you enjoy a bit of screen-free time.,👍
657,657,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1707510607.230;1707510609.265"",""Q3: Afternoon catch-ups and convos seem to make your day even better."":""👍"",""__user_triggered__"":""false""}",2024-02-09 15:30:09.265,t0009@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1707510607.230;1707510609.265', 'Q3: Afternoon catch-ups and convos seem to make your day even better.': '👍', '__user_triggered__': 'false'}",Afternoon catch-ups and convos seem to make your day even better.,👍
658,658,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1707512125,726;1707512137,118"",""Q3: Ambling around places feels like a refreshing change from being still, doesn't it?"":""👎"",""__user_triggered__"":""false""}",2024-02-09 15:55:37.118,t0011@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1707512125,726;1707512137,118', ""Q3: Ambling around places feels like a refreshing change from being still, doesn't it?"": '👎', '__user_triggered__': 'false'}","Ambling around places feels like a refreshing change from being still, doesn't it?",👎
659,659,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1707511073.037;1707511079.311"",""Q3: Afternoon well spent enriching your brain with some screen time and cozying up in one spot, wasn't it? 👍👎"":""👎"",""__user_triggered__"":""false""}",2024-02-09 15:37:59.311,t0016@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1707511073.037;1707511079.311', ""Q3: Afternoon well spent enriching your brain with some screen time and cozying up in one spot, wasn't it? 👍👎"": '👎', '__user_triggered__': 'false'}","Afternoon well spent enriching your brain with some screen time and cozying up in one spot, wasn't it? 👍👎",👎
660,660,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1707510656.914;1707510661.704"",""Q3: Crafting a couple of contrasting experiences this afternoon kept things interesting, didn't it?"":""👍"",""__user_triggered__"":""false""}",2024-02-09 15:31:01.703,t0006@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1707510656.914;1707510661.704', ""Q3: Crafting a couple of contrasting experiences this afternoon kept things interesting, didn't it?"": '👍', '__user_triggered__': 'false'}","Crafting a couple of contrasting experiences this afternoon kept things interesting, didn't it?",👍
712,712,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1707597011.188;1707597016.261"",""__user_triggered__"":""false"",""Q3: Engaging with your social and communication apps this afternoon might've brightened your day!"":""👍""}",2024-02-10 15:30:16.262,t0003@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1707597011.188;1707597016.261', '__user_triggered__': 'false', ""Q3: Engaging with your social and communication apps this afternoon might've brightened your day!"": '👍'}",Engaging with your social and communication apps this afternoon might've brightened your day!,👍
713,713,"{""Q3: Catching up with pals at the dorm this afternoon must have added a nice touch to your day!"":""👎"",""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1707597094.201;1707597097.757"",""__user_triggered__"":""false""}",2024-02-10 15:31:37.756,t0004@sreflect,"{'Q3: Catching up with pals at the dorm this afternoon must have added a nice touch to your day!': '👎', '__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1707597094.201;1707597097.757', '__user_triggered__': 'false'}",Catching up with pals at the dorm this afternoon must have added a nice touch to your day!,👎
714,714,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1707597420.226;1707597424.883"",""__user_triggered__"":""false"",""Q3: Afternoon screen time mixed with chatty apps might mean you're multitasking like a pro!"":""👍""}",2024-02-10 15:37:04.882,t0006@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1707597420.226;1707597424.883', '__user_triggered__': 'false', ""Q3: Afternoon screen time mixed with chatty apps might mean you're multitasking like a pro!"": '👍'}",Afternoon screen time mixed with chatty apps might mean you're multitasking like a pro!,👍
715,715,"{""Q3: Based on your afternoon, it seems like a pretty chill day at your dorm with minimal wandering about. 👍 or 👎?"":""👎"",""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1707597691.766;1707597694.549"",""__user_triggered__"":""false""}",2024-02-10 15:41:34.549,t0007@sreflect,"{'Q3: Based on your afternoon, it seems like a pretty chill day at your dorm with minimal wandering about. 👍 or 👎?': '👎', '__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1707597691.766;1707597694.549', '__user_triggered__': 'false'}","Based on your afternoon, it seems like a pretty chill day at your dorm with minimal wandering about. 👍 or 👎?",👎
716,716,"{""Q3: Switching between apps probably made your afternoon fly by!"":""👍"",""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1707597005.857;1707597008.394"",""__user_triggered__"":""false""}",2024-02-10 15:30:08.394,t0009@sreflect,"{'Q3: Switching between apps probably made your afternoon fly by!': '👍', '__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1707597005.857;1707597008.394', '__user_triggered__': 'false'}",Switching between apps probably made your afternoon fly by!,👍
717,717,"{""__name__"":""weekday_nudge_afternoon"",""Q3: Navigating between a couple of favorite spots must have made the afternoon interesting! 👍 or 👎?"":""👍"",""RespTime_0"":""1707597005.466;1707597009.415"",""__user_triggered__"":""false""}",2024-02-10 15:30:09.414,t0010@sreflect,"{'__name__': 'weekday_nudge_afternoon', 'Q3: Navigating between a couple of favorite spots must have made the afternoon interesting! 👍 or 👎?': '👍', 'RespTime_0': '1707597005.466;1707597009.415', '__user_triggered__': 'false'}",Navigating between a couple of favorite spots must have made the afternoon interesting! 👍 or 👎?,👍
718,718,"{""Q3: Hope that brief gym time felt as refreshing as it sounds!"":""👍"",""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1707597499.611;1707597503.220"",""__user_triggered__"":""false""}",2024-02-10 15:38:23.220,t0002@sreflect,"{'Q3: Hope that brief gym time felt as refreshing as it sounds!': '👍', '__name__': 'weekday_nudge_afternoon', 'RespTime_0': '1707597499.611;1707597503.220', '__user_triggered__': 'false'}",Hope that brief gym time felt as refreshing as it sounds!,👍
