,data,day,uid
59,"{""RespTime_24"":""1705255101.873;1705255104.621"",""RespTime_25"":""1705255104.624;1705255107.496"",""RespTime_26"":""1705255107.497;1705255110.608"",""RespTime_27"":""1705255110.611;1705255117.645"",""RespTime_20"":""1705255088.443;1705255092.679"",""RespTime_21"":""1705255092.680;1705255095.825"",""RespTime_22"":""1705255095.826;1705255098.919"",""RespTime_23"":""1705255098.920;1705255101.871"",""RespTime_28"":""1705255117.645;1705255118.916"",""RespTime_29"":""1705255118.916;1705255120.076"",""PANAS-5"":""4.0"",""PANAS-4"":""4.0"",""PANAS-3"":""4.0"",""PANAS-2"":""4.0"",""PANAS-1"":""4.0"",""SRIS-12"":""6.0"",""SRIS-11"":""6.0"",""PANAS-10"":""4.0"",""RespTime_30"":""1705255120.076;1705255120.954"",""PANAS-9"":""4.0"",""PANAS-8"":""4.0"",""PANAS-7"":""4.0"",""SRIS-10"":""5.0"",""PANAS-6"":""4.0"",""RespTime_13"":""1705255067.793;1705255070.670"",""RespTime_14"":""1705255070.672;1705255073.597"",""RespTime_15"":""1705255073.599;1705255076.352"",""RespTime_16"":""1705255076.353;1705255079.192"",""RespTime_10"":""1705255055.458;1705255061.579"",""RespTime_11"":""1705255061.581;1705255064.731"",""RespTime_12"":""1705255064.732;1705255067.791"",""RespTime_17"":""1705255079.193;1705255081.917"",""RespTime_18"":""1705255081.919;1705255085.532"",""RespTime_19"":""1705255085.533;1705255088.440"",""__name__"":""weekly_ema"",""PHQ4-1"":""Not at all"",""LS-1"":""6.0"",""LS-5"":""6.0"",""LS-4"":""6.0"",""LS-3"":""6.0"",""LS-2"":""6.0"",""SRIS-1"":""6.0"",""SRIS-2"":""6.0"",""SRIS-3"":""6.0"",""RespTime_2"":""1705255031.908;1705255035.751"",""RespTime_3"":""1705255035.752;1705255038.750"",""RespTime_4"":""1705255038.752;1705255041.686"",""RespTime_5"":""1705255041.688;1705255044.442"",""RespTime_6"":""1705255044.444;1705255047.185"",""RespTime_7"":""1705255047.187;1705255049.880"",""RespTime_8"":""1705255049.881;1705255052.630"",""RespTime_9"":""1705255052.631;1705255055.455"",""RespTime_0"":""1705255022.741;1705255028.794"",""RespTime_1"":""1705255028.795;1705255031.907"",""SRIS-4"":""6.0"",""SRIS-5"":""6.0"",""SRIS-6"":""6.0"",""SRIS-7"":""6.0"",""SRIS-8"":""6.0"",""__user_triggered__"":""true"",""SRIS-9"":""7.0"",""PHQ4-4"":""Not at all"",""PHQ4-3"":""Not at all"",""PHQ4-2"":""Not at all""}",2024-01-14 07:58:40.953,t0001@sreflect
60,"{""Q1"":""5"",""__name__"":""daily_weekday"",""RespTime_0"":""1705254325.900;1705254330.482"",""__user_triggered__"":""true""}",2024-01-14 07:45:30.483,t0001@sreflect
61,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1705254444.274;1705254448.100"",""__user_triggered__"":""true""}",2024-01-14 07:47:28.101,t0001@sreflect
62,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1705254584.653;1705254587.442"",""__user_triggered__"":""true""}",2024-01-14 07:49:47.443,t0001@sreflect
63,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1705354208.110;1705354216.523"",""Q3: Seems like today was more about stillness and reflection! 🤔✨"":""👍"",""__user_triggered__"":""false""}",2024-01-15 11:30:16.523,t0001@sreflect
64,"{""Q1"":""3"",""__name__"":""daily_weekday"",""RespTime_0"":""1705370412.192;1705370414.474"",""__user_triggered__"":""false""}",2024-01-15 16:00:14.474,t0001@sreflect
65,"{""Q1"":""3"",""__name__"":""daily_weekday"",""RespTime_0"":""1705297941.406;1705297942.196"",""__user_triggered__"":""true""}",2024-01-14 19:52:22.196,test4@sreflect
66,"{""Q1"":""1"",""__name__"":""daily_weekday"",""RespTime_0"":""1705297945.713;1705297946.552"",""__user_triggered__"":""true""}",2024-01-14 19:52:26.552,test4@sreflect
67,"{""Q1"":""1"",""__name__"":""daily_weekday"",""RespTime_0"":""1705384470.891;1705384472.230"",""__user_triggered__"":""true""}",2024-01-15 19:54:32.230,test4@sreflect
68,"{""Q1"":""1"",""__name__"":""daily_weekday"",""RespTime_0"":""1705384553.623;1705384555.001"",""__user_triggered__"":""true""}",2024-01-15 19:55:55.000,test4@sreflect
69,"{""RespTime_24"":""1705384680.526;1705384681.627"",""RespTime_25"":""1705384681.627;1705384682.917"",""RespTime_26"":""1705384682.917;1705384684.041"",""RespTime_27"":""1705384684.041;1705384686.197"",""RespTime_20"":""1705384676.099;1705384677.244"",""RespTime_21"":""1705384677.244;1705384678.345"",""RespTime_22"":""1705384678.345;1705384679.469"",""RespTime_23"":""1705384679.469;1705384680.526"",""RespTime_28"":""1705384686.197;1705384686.908"",""RespTime_29"":""1705384686.909;1705384687.476"",""PANAS-5"":""5.0"",""PANAS-4"":""5.0"",""PANAS-3"":""5.0"",""PANAS-2"":""4.0"",""PANAS-1"":""2.0"",""SRIS-12"":""6.0"",""SRIS-11"":""6.0"",""PANAS-10"":""1.0"",""RespTime_30"":""1705384687.476;1705384687.987"",""PANAS-9"":""1.0"",""PANAS-8"":""1.0"",""PANAS-7"":""2.0"",""SRIS-10"":""6.0"",""PANAS-6"":""1.0"",""RespTime_13"":""1705384665.547;1705384667.537"",""RespTime_14"":""1705384667.537;1705384669.227"",""RespTime_15"":""1705384669.227;1705384670.462"",""RespTime_16"":""1705384670.462;1705384672.007"",""RespTime_10"":""1705384659.575;1705384661.832"",""RespTime_11"":""1705384661.832;1705384663.644"",""RespTime_12"":""1705384663.644;1705384665.547"",""RespTime_17"":""1705384672.007;1705384673.174"",""RespTime_18"":""1705384673.174;1705384674.966"",""RespTime_19"":""1705384674.966;1705384676.099"",""__name__"":""weekly_ema"",""PHQ4-1"":""Nearly every day"",""LS-1"":""6.0"",""LS-5"":""6.0"",""LS-4"":""5.0"",""LS-3"":""6.0"",""LS-2"":""6.0"",""SRIS-1"":""5.0"",""SRIS-2"":""6.0"",""SRIS-3"":""7.0"",""RespTime_2"":""1705384645.963;1705384648.020"",""RespTime_3"":""1705384648.020;1705384649.554"",""RespTime_4"":""1705384649.554;1705384650.945"",""RespTime_5"":""1705384650.945;1705384652.981"",""RespTime_6"":""1705384652.981;1705384654.539"",""RespTime_7"":""1705384654.539;1705384656.494"",""RespTime_8"":""1705384656.494;1705384658.242"",""RespTime_9"":""1705384658.242;1705384659.575"",""RespTime_0"":""1705384635.748;1705384644.339"",""RespTime_1"":""1705384644.339;1705384645.963"",""SRIS-4"":""6.0"",""SRIS-5"":""6.0"",""SRIS-6"":""6.0"",""SRIS-7"":""6.0"",""SRIS-8"":""6.0"",""__user_triggered__"":""true"",""SRIS-9"":""6.0"",""PHQ4-4"":""Nearly every day"",""PHQ4-3"":""Nearly every day"",""PHQ4-2"":""Nearly every day""}",2024-01-15 19:58:07.987,test4@sreflect
70,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1705427355.715;1705427372.742"",""Q2: Hope you found your cozy nook for deep dives into your studies this morning! 📖🌟"":""👍"",""__user_triggered__"":""false""}",2024-01-16 07:49:32.742,t0001@sreflect
71,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1705440616.364;1705440619.919"",""Q3: Today was another day well spent!"":""👍"",""__user_triggered__"":""false""}",2024-01-16 11:30:19.918,t0001@sreflect
72,"{""Q1"":""1"",""__name__"":""daily_weekday"",""RespTime_0"":""1705456882.198;1705456886.357"",""__user_triggered__"":""false""}",2024-01-16 16:01:26.357,t0001@sreflect
73,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1705468585.421;1705468592.682"",""__user_triggered__"":""true""}",2024-01-16 19:16:32.681,t0001@sreflect
74,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1705382304.152;1705382305.220"",""__user_triggered__"":""true""}",2024-01-15 19:18:25.220,t0001@sreflect
75,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1705382899.222;1705382900.275"",""__user_triggered__"":""true""}",2024-01-15 19:28:20.275,t0001@sreflect
76,"{""Q1"":""5"",""__name__"":""daily_weekday"",""RespTime_0"":""1705382999.666;1705383001.200"",""__user_triggered__"":""true""}",2024-01-15 19:30:01.200,t0001@sreflect
77,"{""Q1"":""3"",""__name__"":""daily_weekday"",""RespTime_0"":""1705383024.609;1705383026.957"",""__user_triggered__"":""true""}",2024-01-15 19:30:26.957,t0001@sreflect
78,"{""Q1"":""3"",""__name__"":""daily_weekday"",""RespTime_0"":""1705383037.308;1705383045.063"",""__user_triggered__"":""true""}",2024-01-15 19:30:45.063,t0001@sreflect
79,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1705426264.904;1705426274.298"",""__user_triggered__"":""false"",""Q2: Have you connected with a friend or family member today? A quick chat can be a great mood booster! 📞😊"":""👍""}",2024-01-16 07:31:14.298,t0001@sreflect
80,"{""Q1"":""2"",""__name__"":""daily_weekday"",""RespTime_0"":""1705476750.167;1705476751.563"",""__user_triggered__"":""true""}",2024-01-16 21:32:31.562,test4@sreflect
81,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1705540249.892;1705540251.046"",""__user_triggered__"":""true""}",2024-01-17 15:10:51.046,test5@sreflect
82,"{""RespTime_24"":""1705540381.128;1705540382.470"",""RespTime_25"":""1705540382.471;1705540383.646"",""RespTime_26"":""1705540383.646;1705540384.788"",""RespTime_27"":""1705540384.788;1705540386.149"",""RespTime_20"":""1705540376.291;1705540377.534"",""RespTime_21"":""1705540377.534;1705540378.709"",""RespTime_22"":""1705540378.709;1705540379.901"",""RespTime_23"":""1705540379.901;1705540381.127"",""RespTime_28"":""1705540386.149;1705540386.787"",""RespTime_29"":""1705540386.787;1705540387.258"",""PANAS-5"":""4.0"",""PANAS-4"":""4.0"",""PANAS-3"":""4.0"",""PANAS-2"":""4.0"",""PANAS-1"":""4.0"",""SRIS-12"":""5.0"",""SRIS-11"":""5.0"",""PANAS-10"":""4.0"",""RespTime_30"":""1705540387.259;1705540387.795"",""PANAS-9"":""4.0"",""PANAS-8"":""4.0"",""PANAS-7"":""4.0"",""SRIS-10"":""6.0"",""PANAS-6"":""4.0"",""RespTime_13"":""1705540367.224;1705540368.398"",""RespTime_14"":""1705540368.398;1705540369.558"",""RespTime_15"":""1705540369.558;1705540370.649"",""RespTime_16"":""1705540370.649;1705540371.824"",""RespTime_10"":""1705540362.758;1705540364.000"",""RespTime_11"":""1705540364.000;1705540365.243"",""RespTime_12"":""1705540365.243;1705540367.224"",""RespTime_17"":""1705540371.824;1705540373.269"",""RespTime_18"":""1705540373.269;1705540375.049"",""RespTime_19"":""1705540375.049;1705540376.291"",""__name__"":""weekly_ema"",""PHQ4-1"":""Several days"",""LS-1"":""5.0"",""LS-5"":""5.0"",""LS-4"":""6.0"",""LS-3"":""5.0"",""LS-2"":""6.0"",""SRIS-1"":""5.0"",""SRIS-2"":""6.0"",""SRIS-3"":""3.0"",""RespTime_2"":""1705540350.947;1705540352.665"",""RespTime_3"":""1705540352.665;1705540354.009"",""RespTime_4"":""1705540354.009;1705540355.357"",""RespTime_5"":""1705540355.357;1705540357.266"",""RespTime_6"":""1705540357.266;1705540359.096"",""RespTime_7"":""1705540359.097;1705540360.272"",""RespTime_8"":""1705540360.272;1705540361.498"",""RespTime_9"":""1705540361.498;1705540362.758"",""RespTime_0"":""1705540345.601;1705540348.131"",""RespTime_1"":""1705540348.131;1705540350.946"",""SRIS-4"":""5.0"",""SRIS-5"":""5.0"",""SRIS-6"":""5.0"",""SRIS-7"":""6.0"",""SRIS-8"":""6.0"",""__user_triggered__"":""true"",""SRIS-9"":""3.0"",""PHQ4-4"":""Not at all"",""PHQ4-3"":""More than half the days"",""PHQ4-2"":""Not at all""}",2024-01-17 15:13:07.795,test5@sreflect
83,"{""RespTime_24"":""1705540452.230;1705540453.138"",""RespTime_25"":""1705540453.138;1705540454.058"",""RespTime_26"":""1705540454.058;1705540455.019"",""RespTime_27"":""1705540455.019;1705540456.471"",""RespTime_20"":""1705540448.398;1705540449.373"",""RespTime_21"":""1705540449.373;1705540450.316"",""RespTime_22"":""1705540450.316;1705540451.288"",""RespTime_23"":""1705540451.288;1705540452.230"",""RespTime_28"":""1705540456.472;1705540456.992"",""RespTime_29"":""1705540456.992;1705540457.445"",""PANAS-5"":""2.0"",""PANAS-4"":""3.0"",""PANAS-3"":""4.0"",""PANAS-2"":""4.0"",""PANAS-1"":""4.0"",""SRIS-12"":""6.0"",""SRIS-11"":""2.0"",""PANAS-10"":""4.0"",""RespTime_30"":""1705540457.445;1705540458.254"",""PANAS-9"":""2.0"",""PANAS-8"":""5.0"",""PANAS-7"":""4.0"",""SRIS-10"":""6.0"",""PANAS-6"":""4.0"",""RespTime_13"":""1705540441.634;1705540442.574"",""RespTime_14"":""1705540442.574;1705540443.582"",""RespTime_15"":""1705540443.582;1705540444.544"",""RespTime_16"":""1705540444.544;1705540445.516"",""RespTime_10"":""1705540438.560;1705540439.448"",""RespTime_11"":""1705540439.448;1705540440.629"",""RespTime_12"":""1705540440.629;1705540441.634"",""RespTime_17"":""1705540445.516;1705540446.464"",""RespTime_18"":""1705540446.464;1705540447.461"",""RespTime_19"":""1705540447.461;1705540448.398"",""__name__"":""weekly_ema"",""PHQ4-1"":""Not at all"",""LS-1"":""3.0"",""LS-5"":""2.0"",""LS-4"":""6.0"",""LS-3"":""3.0"",""LS-2"":""6.0"",""SRIS-1"":""3.0"",""SRIS-2"":""6.0"",""SRIS-3"":""2.0"",""RespTime_2"":""1705540430.367;1705540431.134"",""RespTime_3"":""1705540431.134;1705540432.913"",""RespTime_4"":""1705540432.913;1705540433.886"",""RespTime_5"":""1705540433.886;1705540434.830"",""RespTime_6"":""1705540434.830;1705540435.755"",""RespTime_7"":""1705540435.755;1705540436.668"",""RespTime_8"":""1705540436.668;1705540437.635"",""RespTime_9"":""1705540437.635;1705540438.560"",""RespTime_0"":""1705540428.627;1705540429.589"",""RespTime_1"":""1705540429.589;1705540430.366"",""SRIS-4"":""6.0"",""SRIS-5"":""2.0"",""SRIS-6"":""6.0"",""SRIS-7"":""3.0"",""SRIS-8"":""6.0"",""__user_triggered__"":""true"",""SRIS-9"":""2.0"",""PHQ4-4"":""Not at all"",""PHQ4-3"":""Not at all"",""PHQ4-2"":""Not at all""}",2024-01-17 15:14:18.255,test5@sreflect
84,"{""Q1"":""3"",""__name__"":""daily_weekday"",""RespTime_0"":""1705543218.677;1705543221.662"",""__user_triggered__"":""false""}",2024-01-17 16:00:21.661,t0001@sreflect
85,"{""Q1"":""3"",""__name__"":""daily_weekday"",""RespTime_0"":""1705543277.365;1705543279.907"",""__user_triggered__"":""true""}",2024-01-17 16:01:19.907,t0001@sreflect
86,"{""Q1"":""5"",""__name__"":""daily_weekday"",""RespTime_0"":""1705543472.859;1705543484.484"",""__user_triggered__"":""true""}",2024-01-17 16:04:44.483,t0001@sreflect
87,"{""Q1"":""5"",""__name__"":""daily_weekday"",""RespTime_0"":""1705543594.194;1705543596.060"",""__user_triggered__"":""true""}",2024-01-17 16:06:36.059,t0001@sreflect
88,"{""Q1"":""2"",""__name__"":""daily_weekday"",""RespTime_0"":""1705543289.521;1705543292.821"",""__user_triggered__"":""false""}",2024-01-17 16:01:32.821,test5@sreflect
89,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1705555919.275;1705555920.417"",""__user_triggered__"":""true""}",2024-01-17 19:32:00.417,test4@sreflect
90,"{""Q1"":""1"",""__name__"":""daily_weekday"",""RespTime_0"":""1705556027.163;1705556028.998"",""__user_triggered__"":""true""}",2024-01-17 19:33:48.997,test4@sreflect
91,"{""__name__"":""weekday_nudge_morning"",""Q2: Feeling revitalized after a bit of stillness this morning? 🌿🧘‍♂️"":""👎"",""RespTime_0"":""1705599065.145;1705599069.238"",""__user_triggered__"":""false""}",2024-01-18 07:31:09.237,test5@sreflect
92,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1705613404.371;1705613440.168"",""__user_triggered__"":""false"",""Q3: Enjoyed some talkative time today?ൠ📞😄"":""👍""}",2024-01-18 11:30:40.168,t0001@sreflect
93,"{""Q1"":""3"",""__name__"":""daily_weekday"",""RespTime_0"":""1705617035.797;1705617036.943"",""__user_triggered__"":""true""}",2024-01-18 12:30:36.943,test4@sreflect
94,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1705630266.593;1705630272.774"",""__user_triggered__"":""false""}",2024-01-18 16:11:12.773,t0001@sreflect
95,"{""__name__"":""weekday_nudge_evening"",""Q3: Well deserved downtime can really recharge those batteries, huh?"":""👍"",""RespTime_0"":""1705613442.600;1705613447.697"",""__user_triggered__"":""false""}",2024-01-18 11:30:47.697,test5@sreflect
96,"{""Q1"":""3"",""__name__"":""daily_weekday"",""RespTime_0"":""1705632137.191;1705632138.940"",""__user_triggered__"":""true""}",2024-01-18 16:42:18.940,test5@sreflect
97,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1705685402.900;1705685408.039"",""Q2: Caught you being more active this morning, nice going!"":""👍"",""__user_triggered__"":""false""}",2024-01-19 07:30:08.039,t0001@sreflect
98,"{""__name__"":""weekday_nudge_morning"",""Q2: Feeling revitalized after a bit of stillness this morning? 🌿🧘‍♂️"":""👍"",""RespTime_0"":""1705686484.311;1705686501.531"",""__user_triggered__"":""false""}",2024-01-19 07:48:21.530,test5@sreflect
99,"{""Q3: Sitting through a marathon of lectures today, weren't we? Your chair might miss you if you get up!"":""👍"",""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1705699806.894;1705699845.490"",""__user_triggered__"":""false""}",2024-01-19 11:30:45.490,t0001@sreflect
100,"{""Q3: Have you done something today just for fun or relaxation? Remember, balance is key! 🎮🎨"":""👍"",""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1705699930.515;1705699933.300"",""__user_triggered__"":""false""}",2024-01-19 11:32:13.299,test8@sreflect
101,"{""Q1"":""3"",""__name__"":""daily_weekday"",""RespTime_0"":""1705698562.247;1705698568.486"",""__user_triggered__"":""true""}",2024-01-19 11:09:28.486,test10@sreflect
102,"{""Q3: Have you done something today just for fun or relaxation? Remember, balance is key! 🎮🎨"":""👎"",""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1705699815.287;1705699821.179"",""__user_triggered__"":""false""}",2024-01-19 11:30:21.178,test10@sreflect
103,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1705716032.757;1705716035.508"",""__user_triggered__"":""false""}",2024-01-19 16:00:35.507,test10@sreflect
104,"{""Q1"":""5"",""__name__"":""daily_weekday"",""RespTime_0"":""1705726850.850;1705726853.457"",""__user_triggered__"":""true""}",2024-01-19 19:00:53.457,t0001@sreflect
105,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1705726985.513;1705726988.292"",""__user_triggered__"":""true""}",2024-01-19 19:03:08.292,t0001@sreflect
106,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1705699827.639;1705699834.590"",""Q3: A little movement goes a long way towards keeping the mind sharp! 🏃‍♂️💭"":""👍"",""__user_triggered__"":""false""}",2024-01-19 16:30:34.589,test5@sreflect
107,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1705764165.484;1705764168.785"",""__user_triggered__"":""true""}",2024-01-20 10:22:48.785,test3@sreflect
108,"{""RespTime_24"":""1705764302.354;1705764303.032"",""RespTime_25"":""1705764303.032;1705764303.695"",""RespTime_26"":""1705764303.695;1705764304.357"",""RespTime_27"":""1705764304.357;1705764305.341"",""RespTime_20"":""1705764299.638;1705764300.326"",""RespTime_21"":""1705764300.326;1705764301.021"",""RespTime_22"":""1705764301.021;1705764301.687"",""RespTime_23"":""1705764301.687;1705764302.354"",""RespTime_28"":""1705764305.341;1705764305.780"",""RespTime_29"":""1705764305.780;1705764306.198"",""PANAS-5"":""5.0"",""PANAS-4"":""4.0"",""PANAS-3"":""4.0"",""PANAS-2"":""5.0"",""PANAS-1"":""4.0"",""SRIS-12"":""7.0"",""SRIS-11"":""7.0"",""PANAS-10"":""5.0"",""RespTime_30"":""1705764306.198;1705764306.668"",""PANAS-9"":""5.0"",""PANAS-8"":""5.0"",""PANAS-7"":""5.0"",""SRIS-10"":""7.0"",""PANAS-6"":""5.0"",""RespTime_13"":""1705764294.836;1705764295.507"",""RespTime_14"":""1705764295.507;1705764296.159"",""RespTime_15"":""1705764296.159;1705764296.821"",""RespTime_16"":""1705764296.821;1705764297.538"",""RespTime_10"":""1705764292.744;1705764293.475"",""RespTime_11"":""1705764293.475;1705764294.170"",""RespTime_12"":""1705764294.170;1705764294.836"",""RespTime_17"":""1705764297.538;1705764298.207"",""RespTime_18"":""1705764298.207;1705764298.928"",""RespTime_19"":""1705764298.928;1705764299.638"",""__name__"":""weekly_ema"",""PHQ4-1"":""Not at all"",""LS-1"":""7.0"",""LS-5"":""7.0"",""LS-4"":""7.0"",""LS-3"":""7.0"",""LS-2"":""7.0"",""SRIS-1"":""7.0"",""SRIS-2"":""7.0"",""SRIS-3"":""7.0"",""RespTime_2"":""1705764286.803;1705764287.570"",""RespTime_3"":""1705764287.570;1705764288.423"",""RespTime_4"":""1705764288.423;1705764289.189"",""RespTime_5"":""1705764289.189;1705764290.015"",""RespTime_6"":""1705764290.015;1705764290.788"",""RespTime_7"":""1705764290.788;1705764291.412"",""RespTime_8"":""1705764291.412;1705764292.095"",""RespTime_9"":""1705764292.095;1705764292.744"",""RespTime_0"":""1705764278.233;1705764285.948"",""RespTime_1"":""1705764285.948;1705764286.803"",""SRIS-4"":""7.0"",""SRIS-5"":""7.0"",""SRIS-6"":""7.0"",""SRIS-7"":""7.0"",""SRIS-8"":""7.0"",""__user_triggered__"":""true"",""SRIS-9"":""7.0"",""PHQ4-4"":""Not at all"",""PHQ4-3"":""Not at all"",""PHQ4-2"":""Not at all""}",2024-01-20 10:25:06.667,test5@sreflect
109,"{""Q2: Caught a little tranquility in your favorite spot this morning?"":""👍"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1705772200.728;1705772213.679"",""__user_triggered__"":""false""}",2024-01-20 12:36:53.678,test5@sreflect
110,"{""__name__"":""weekday_nudge_morning"",""Q2: Enjoyed a cozy spot a bit more this morning, ready for a stretch now?"":""👍"",""RespTime_0"":""1705772165.959;1705772195.600"",""__user_triggered__"":""false""}",2024-01-20 12:36:35.599,t0001@sreflect
111,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1705771804.450;1705771812.490"",""__user_triggered__"":""false"",""Q2: Have you connected with a friend or family member today? A quick chat can be a great mood booster! 📞😊"":""👍""}",2024-01-20 12:30:12.490,test10@sreflect
112,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1705786422.861;1705786458.295"",""Q3: Hoping your screen time today included some hilarious cat videos!"":""👎"",""__user_triggered__"":""false""}",2024-01-20 16:34:18.295,t0001@sreflect
