,Unnamed: 0,data,day,uid,data_test,Q2_question,Q2_response
644,644,"{""__name__"":""weekday_nudge_morning"",""Q2: Hope your strolls between locations this morning left you feeling energized!"":""👍"",""RespTime_0"":""1707502617.307;1707502621.255"",""__user_triggered__"":""false""}",2024-02-09 13:17:01.256,t0016@sreflect,"{'__name__': 'weekday_nudge_morning', 'Q2: Hope your strolls between locations this morning left you feeling energized!': '👍', 'RespTime_0': '1707502617.307;1707502621.255', '__user_triggered__': 'false'}",Hope your strolls between locations this morning left you feeling energized!,👍
646,646,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1707502798,302;1707502803,537"",""Q2: Engaged in any interesting chats at your study spots this morning?"":""👎"",""__user_triggered__"":""false""}",2024-02-09 13:20:03.536,t0011@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1707502798,302;1707502803,537', 'Q2: Engaged in any interesting chats at your study spots this morning?': '👎', '__user_triggered__': 'false'}",Engaged in any interesting chats at your study spots this morning?,👎
647,647,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1707504136,164;1707504139,362"",""__user_triggered__"":""false"",""Q2: Enjoyed some time at different spots on campus this morning?"":""👍""}",2024-02-09 13:42:19.361,t0008@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1707504136,164;1707504139,362', '__user_triggered__': 'false', 'Q2: Enjoyed some time at different spots on campus this morning?': '👍'}",Enjoyed some time at different spots on campus this morning?,👍
698,698,"{""__name__"":""weekday_nudge_morning"",""Q2: Balancing stillness and connectivity kicked off your morning smoothly!"":""👍"",""RespTime_0"":""1707586281.109;1707586285.468"",""__user_triggered__"":""false""}",2024-02-10 12:31:25.467,t0006@sreflect,"{'__name__': 'weekday_nudge_morning', 'Q2: Balancing stillness and connectivity kicked off your morning smoothly!': '👍', 'RespTime_0': '1707586281.109;1707586285.468', '__user_triggered__': 'false'}",Balancing stillness and connectivity kicked off your morning smoothly!,👍
699,699,"{""__name__"":""weekday_nudge_morning"",""Q2: Your morning so far seems nicely balanced between being on the move and relaxing a bit! 👍👎"":""👍"",""RespTime_0"":""1707586205.473;1707586210.118"",""__user_triggered__"":""false""}",2024-02-10 12:30:10.118,t0013@sreflect,"{'__name__': 'weekday_nudge_morning', 'Q2: Your morning so far seems nicely balanced between being on the move and relaxing a bit! 👍👎': '👍', 'RespTime_0': '1707586205.473;1707586210.118', '__user_triggered__': 'false'}",Your morning so far seems nicely balanced between being on the move and relaxing a bit! 👍👎,👍
701,701,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1707586205.405;1707586210.880"",""__user_triggered__"":""false"",""Q2: Seeing more of your room than the outdoors this morning? 🏠👀"":""👎""}",2024-02-10 12:30:10.880,t0002@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1707586205.405;1707586210.880', '__user_triggered__': 'false', 'Q2: Seeing more of your room than the outdoors this morning? 🏠👀': '👎'}",Seeing more of your room than the outdoors this morning? 🏠👀,👎
702,702,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1707586358.505;1707586365.664"",""Q2: Morning conversations, whether in person or on the phone, must have been a refreshing start! 👍👎"":""👍"",""__user_triggered__"":""false""}",2024-02-10 12:32:45.664,t0003@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1707586358.505;1707586365.664', 'Q2: Morning conversations, whether in person or on the phone, must have been a refreshing start! 👍👎': '👍', '__user_triggered__': 'false'}","Morning conversations, whether in person or on the phone, must have been a refreshing start! 👍👎",👍
703,703,"{""__name__"":""weekday_nudge_morning"",""Q2: Morning multitasking with your apps seemed to set a productive tone, didn't it? 👍👎"":""👎"",""RespTime_0"":""1707586241.818;1707586245.576"",""__user_triggered__"":""false""}",2024-02-10 12:30:45.576,t0005@sreflect,"{'__name__': 'weekday_nudge_morning', ""Q2: Morning multitasking with your apps seemed to set a productive tone, didn't it? 👍👎"": '👎', 'RespTime_0': '1707586241.818;1707586245.576', '__user_triggered__': 'false'}","Morning multitasking with your apps seemed to set a productive tone, didn't it? 👍👎",👎
704,704,"{""Q2: Jumping between chats on social apps could be your superpower to stay connected in the morning!"":""👍"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1707587610.540;1707587613.204"",""__user_triggered__"":""false""}",2024-02-10 12:53:33.204,t0009@sreflect,"{'Q2: Jumping between chats on social apps could be your superpower to stay connected in the morning!': '👍', '__name__': 'weekday_nudge_morning', 'RespTime_0': '1707587610.540;1707587613.204', '__user_triggered__': 'false'}",Jumping between chats on social apps could be your superpower to stay connected in the morning!,👍
705,705,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1707586207.107;1707586211.482"",""__user_triggered__"":""false"",""Q2: Looks like you found a sweet spot between chatting and screen time this morning!"":""👍""}",2024-02-10 12:30:11.482,t0010@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1707586207.107;1707586211.482', '__user_triggered__': 'false', 'Q2: Looks like you found a sweet spot between chatting and screen time this morning!': '👍'}",Looks like you found a sweet spot between chatting and screen time this morning!,👍
706,706,"{""__name__"":""weekday_nudge_morning"",""Q2: Savoring that cozy hometime this morning brings a sense of zen, doesn't it? ☕🌿"":""👍"",""RespTime_0"":""1707587046,341;1707587051,913"",""__user_triggered__"":""false""}",2024-02-10 12:44:11.914,t0011@sreflect,"{'__name__': 'weekday_nudge_morning', ""Q2: Savoring that cozy hometime this morning brings a sense of zen, doesn't it? ☕🌿"": '👍', 'RespTime_0': '1707587046,341;1707587051,913', '__user_triggered__': 'false'}","Savoring that cozy hometime this morning brings a sense of zen, doesn't it? ☕🌿",👍
707,707,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1707586649.845;1707586654.742"",""Q2: Caught up with someone over your favorite social apps this morning?"":""👍"",""__user_triggered__"":""false""}",2024-02-10 12:37:34.743,t0012@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1707586649.845;1707586654.742', 'Q2: Caught up with someone over your favorite social apps this morning?': '👍', '__user_triggered__': 'false'}",Caught up with someone over your favorite social apps this morning?,👍
708,708,"{""__name__"":""weekday_nudge_morning"",""Q2: Hope your strolls between locations this morning left you feeling energized!"":""👍"",""RespTime_0"":""1707586446.259;1707586449.683"",""__user_triggered__"":""false""}",2024-02-10 12:34:09.684,t0016@sreflect,"{'__name__': 'weekday_nudge_morning', 'Q2: Hope your strolls between locations this morning left you feeling energized!': '👍', 'RespTime_0': '1707586446.259;1707586449.683', '__user_triggered__': 'false'}",Hope your strolls between locations this morning left you feeling energized!,👍
709,709,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1707588617.758;1707588624.729"",""Q2: Enjoying the comfort of the dorm on this bright morning, weren't we?"":""👎"",""__user_triggered__"":""false""}",2024-02-10 13:10:24.730,t0007@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1707588617.758;1707588624.729', ""Q2: Enjoying the comfort of the dorm on this bright morning, weren't we?"": '👎', '__user_triggered__': 'false'}","Enjoying the comfort of the dorm on this bright morning, weren't we?",👎
710,710,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1707591300,044;1707591303,955"",""Q2: This morning's walk might have added some pep to your step!"":""👍"",""__user_triggered__"":""false""}",2024-02-10 13:55:03.954,t0008@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1707591300,044;1707591303,955', ""Q2: This morning's walk might have added some pep to your step!"": '👍', '__user_triggered__': 'false'}",This morning's walk might have added some pep to your step!,👍
827,827,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1707759042.564;1707759065.965"",""__user_triggered__"":""false"",""Q2: Quick chat or scrolling through socials must've added a nice touch to your morning routine!"":""👎""}",2024-02-12 12:31:05.966,t0002@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1707759042.564;1707759065.965', '__user_triggered__': 'false', ""Q2: Quick chat or scrolling through socials must've added a nice touch to your morning routine!"": '👎'}",Quick chat or scrolling through socials must've added a nice touch to your morning routine!,👎
828,828,"{""Q2: You probably found some interesting spots during your morning explorations!"":""👍"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1707759019.098;1707759021.001"",""__user_triggered__"":""false""}",2024-02-12 12:30:21.000,t0009@sreflect,"{'Q2: You probably found some interesting spots during your morning explorations!': '👍', '__name__': 'weekday_nudge_morning', 'RespTime_0': '1707759019.098;1707759021.001', '__user_triggered__': 'false'}",You probably found some interesting spots during your morning explorations!,👍
829,829,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1707759008.533;1707759012.619"",""Q2: Switching between a couple of places seems like it might have provided just the right change of scenery this morning."":""👍"",""__user_triggered__"":""false""}",2024-02-12 12:30:12.618,t0003@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1707759008.533;1707759012.619', 'Q2: Switching between a couple of places seems like it might have provided just the right change of scenery this morning.': '👍', '__user_triggered__': 'false'}",Switching between a couple of places seems like it might have provided just the right change of scenery this morning.,👍
830,830,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1707759302.475;1707759305.784"",""__user_triggered__"":""false"",""Q2: Social and communication apps probably kept you connected this morning!📱🗨️"":""👍""}",2024-02-12 12:35:05.783,t0005@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1707759302.475;1707759305.784', '__user_triggered__': 'false', 'Q2: Social and communication apps probably kept you connected this morning!📱🗨️': '👍'}",Social and communication apps probably kept you connected this morning!📱🗨️,👍
831,831,"{""Q2: Looks like you're keeping the social apps buzzing this morning! Agree?"":""👍"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1707759121.637;1707759127.192"",""__user_triggered__"":""false""}",2024-02-12 12:32:07.193,t0006@sreflect,"{""Q2: Looks like you're keeping the social apps buzzing this morning! Agree?"": '👍', '__name__': 'weekday_nudge_morning', 'RespTime_0': '1707759121.637;1707759127.192', '__user_triggered__': 'false'}",Looks like you're keeping the social apps buzzing this morning! Agree?,👍
832,832,"{""Q2: Catching up on messages and socials can be a great start to the morning! 📱🌞"":""👍"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1707759003,268;1707759012,849"",""__user_triggered__"":""false""}",2024-02-12 12:30:12.851,t0011@sreflect,"{'Q2: Catching up on messages and socials can be a great start to the morning! 📱🌞': '👍', '__name__': 'weekday_nudge_morning', 'RespTime_0': '1707759003,268;1707759012,849', '__user_triggered__': 'false'}",Catching up on messages and socials can be a great start to the morning! 📱🌞,👍
833,833,"{""__name__"":""weekday_nudge_morning"",""Q2: Starting the morning at your own pace with a mix of leisure and learning spots, nice! 👍 or 👎"":""👍"",""RespTime_0"":""1707759064.216;1707759070.014"",""__user_triggered__"":""false""}",2024-02-12 12:31:10.013,t0012@sreflect,"{'__name__': 'weekday_nudge_morning', 'Q2: Starting the morning at your own pace with a mix of leisure and learning spots, nice! 👍 or 👎': '👍', 'RespTime_0': '1707759064.216;1707759070.014', '__user_triggered__': 'false'}","Starting the morning at your own pace with a mix of leisure and learning spots, nice! 👍 or 👎",👍
834,834,"{""Q2: Starting the day off with some quiet time at home often sets a positive tone, doesn't it?"":""👍"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1707760205.809;1707760208.881"",""__user_triggered__"":""false""}",2024-02-12 12:50:08.881,t0004@sreflect,"{""Q2: Starting the day off with some quiet time at home often sets a positive tone, doesn't it?"": '👍', '__name__': 'weekday_nudge_morning', 'RespTime_0': '1707760205.809;1707760208.881', '__user_triggered__': 'false'}","Starting the day off with some quiet time at home often sets a positive tone, doesn't it?",👍
835,835,"{""Q2: Looks like your morning was a mix of screen time and chatty moments in the dorm. 👍 or just meh?"":""👎"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1707760692.511;1707760697.283"",""__user_triggered__"":""false""}",2024-02-12 12:58:17.282,t0007@sreflect,"{'Q2: Looks like your morning was a mix of screen time and chatty moments in the dorm. 👍 or just meh?': '👎', '__name__': 'weekday_nudge_morning', 'RespTime_0': '1707760692.511;1707760697.283', '__user_triggered__': 'false'}",Looks like your morning was a mix of screen time and chatty moments in the dorm. 👍 or just meh?,👎
836,836,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1707761238.848;1707761243.272"",""Q2: Mornings like these seem perfect for a blend of mobility and study, don't they?"":""👍"",""__user_triggered__"":""false""}",2024-02-12 13:07:23.273,t0010@sreflect,"{'__name__': 'weekday_nudge_morning', 'RespTime_0': '1707761238.848;1707761243.272', ""Q2: Mornings like these seem perfect for a blend of mobility and study, don't they?"": '👍', '__user_triggered__': 'false'}","Mornings like these seem perfect for a blend of mobility and study, don't they?",👍
