,data,day,uid
100,"[""Text"",""No manual key"",""No auto key"",""Hey there! What's up? Jot down whatever's been buzzing in your head today – random thoughts, cool moments, ups and downs. Your journal, your rules!""]",2024-02-02 19:52:46.200,t0007@sreflect
101,"[""Audio"",""Your texts are up while your runs have cooled down. Could planning a walk-and-talk with friends amplify both fitness and social vibes?"",""You've been engaging with texts more but less with calls and apps. Can you replace some texts with calls to foster deeper connections?"",""Your texts are up while your runs have cooled down. Could planning a walk-and-talk with friends amplify both fitness and social vibes?""]",2024-02-02 21:09:37.631,t0001@sreflect
102,"[""Text"",""You've embraced more face-to-face chats and less screen time. How's this new social rhythm shaping your day?"",""Reflecting on your day, what positives arose from focusing more on face-to-face interactions rather than digital conversations?"",""You've embraced more face-to-face chats and less screen time. How's this new social rhythm shaping your day?""]",2024-02-02 21:14:05.492,t0002@sreflect
103,"[""Text"",""Recent trends show a noteworthy increase in your in-person connections. Reflect on how these face-to-face interactions contribute to your mood."",""Your recent outings seem more frequent. What new places did you explore, and how did they shift your perspective or mood?"",""Recent trends show a noteworthy increase in your in-person connections. Reflect on how these face-to-face interactions contribute to your mood.""]",2024-02-02 21:03:09.285,t0003@sreflect
104,"[""Text"",""Noticed you're texting less. How have recent in-person conversations impacted your day?"",""Has shortening your sleep shifted your nightly routine? Reflect on one positive change you could make tonight."",""Noticed you're texting less. How have recent in-person conversations impacted your day?""]",2024-02-02 21:07:19.068,t0004@sreflect
105,"[""Text"",""You've been less chatty on calls and texts lately. Got any new methods for staying connected with friends without screen time?"",""No auto key"",""You've been less chatty on calls and texts lately. Got any new methods for staying connected with friends without screen time?""]",2024-02-02 21:11:07.440,t0007@sreflect
106,"[""Text"",""Your recent trend shows an uptick in walks. What gives you that push to head out for a walk, and what thoughts accompany you?"",""Your walks are getting longer, which is a great way to explore. What's your favorite discovery or thought during these walks?"",""Your recent trend shows an uptick in walks. What gives you that push to head out for a walk, and what thoughts accompany you?""]",2024-02-02 21:08:12.451,test2@sreflect
107,"[""Text"",""Noticed you're texting less. How have recent in-person conversations impacted your day?"",""Has shortening your sleep shifted your nightly routine? Reflect on one positive change you could make tonight."",""Noticed you're texting less. How have recent in-person conversations impacted your day?""]",2024-02-02 21:09:43.168,t0004@sreflect
108,"[""Text"",""Noticing a dip in social interactions, can you think of a person you've lost touch with and reach out to rekindle that connection?"",""Notice you've been less on your phone lately. How has this change impacted your daily routine or interactions?"",""Noticing a dip in social interactions, can you think of a person you've lost touch with and reach out to rekindle that connection?""]",2024-02-02 21:13:09.055,t0005@sreflect
109,"[""Text"",""You've been less chatty on calls and texts lately. Got any new methods for staying connected with friends without screen time?"",""You've been less chatty on calls and texts lately. Got any new methods for staying connected with friends without screen time?"",""You've been less chatty on calls and texts lately. Got any new methods for staying connected with friends without screen time?""]",2024-02-03 09:45:27.788,t0007@sreflect
110,"[""Text"",""How did overcoming a challenge this week push your personal growth forward? Shoutout to your resilience! Keep thriving. 🚀"",""What strategy did you use this week to balance your academic responsibilities with personal time, and how did it go? Wishing you continued growth and balance!"",""How did overcoming a challenge this week push your personal growth forward? Shoutout to your resilience! Keep thriving. 🚀""]",2024-02-03 21:02:15.066,t0003@sreflect
111,"[""Text"",""Reflect on a class this week that sparked a new interest or idea, and how might you explore it further? Keep growing and thank you for sharing your journey!"",""Reflect on a small success from this week and how it felt. Remember, your growth is a series of steps!"",""Reflect on a class this week that sparked a new interest or idea, and how might you explore it further? Keep growing and thank you for sharing your journey!""]",2024-02-03 21:10:58.049,t0005@sreflect
112,"[""Text"",""Describe the moment this week that made you feel on top of the world. Thanks for sharing your journey!"",""Reflect on a moment this week when you felt truly engaged. What sparked that feeling? Remember, every small step is worth celebrating. Keep going!"",""Describe the moment this week that made you feel on top of the world. Thanks for sharing your journey!""]",2024-02-03 21:06:41.529,t0006@sreflect
113,"[""Text"",""Reflect on a conversation this week that uplifted you and why it stood out. Thanks for sharing your journey!"",""Reflect on a face-to-face interaction from the past week that left an impression, and share what it taught you. Thanks for sharing your journey!"",""Reflect on a conversation this week that uplifted you and why it stood out. Thanks for sharing your journey!""]",2024-02-03 21:34:11.601,t0007@sreflect
114,"[""Text"",""Reflect on a decision you made this week that you're proud of, and how it echoed through your daily life. Thanks for sharing your growth!"",""Reflect on a moment this week that made you smile, and why it felt special. Thanks for sharing, keep embracing the little joys!"",""Reflect on a decision you made this week that you're proud of, and how it echoed through your daily life. Thanks for sharing your growth!""]",2024-02-03 22:14:32.835,t0004@sreflect
